NodeId;X;Y;Z;TagId;Range;TimeStamp
p3;2.0;8.0;0;D62A;6.94;1693535966939689136
p2;4.0;4.0;0;D62A;3.10;1693543322314838473
p1;0;4.0;0;D62A;4.23;1693536074857142319
p3;2.0;8.0;0;D62A;6.88;1693535967039562859
p2;4.0;4.0;0;D62A;3.09;1693543322415221140
p1;0;4.0;0;D62A;4.23;1693536074957368931
p3;2.0;8.0;0;D62A;6.99;1693535967139537044
p2;4.0;4.0;0;D62A;3.10;1693543322514805936
p1;0;4.0;0;D62A;4.22;1693536075057728134
p3;2.0;8.0;0;D62A;6.91;1693535967239490229
p2;4.0;4.0;0;D62A;3.09;1693543322615221917
p1;0;4.0;0;D62A;4.26;1693536075156956134
p3;2.0;8.0;0;D62A;6.93;1693535967339421618
p2;4.0;4.0;0;D62A;3.10;1693543322715280954
p1;0;4.0;0;D62A;4.23;1693536075257164078
p3;2.0;8.0;0;D62A;6.90;1693535967439388895
p2;4.0;4.0;0;D62A;3.10;1693543322815313510
p1;0;4.0;0;D62A;4.23;1693536075357439449
p3;2.0;8.0;0;D62A;6.88;1693535967540042988
p2;4.0;4.0;0;D62A;3.07;1693543322914873584
p3;2.0;8.0;0;D62A;6.95;1693535967641026432
p2;4.0;4.0;0;D62A;3.09;1693543323015955065
p1;0;4.0;0;D62A;4.22;1693536075556831708
p3;2.0;8.0;0;D62A;6.93;1693535967739058191
p2;4.0;4.0;0;D62A;3.07;1693543323115695102
p1;0;4.0;0;D62A;4.23;1693536075656940226
p3;2.0;8.0;0;D62A;6.89;1693535967840249654
p2;4.0;4.0;0;D62A;3.11;1693543323215693621
p1;0;4.0;0;D62A;4.24;1693536075757536449
p3;2.0;8.0;0;D62A;6.99;1693535967940137969
p2;4.0;4.0;0;D62A;3.08;1693543323315015065
p1;0;4.0;0;D62A;4.24;1693536075857794282
p3;2.0;8.0;0;D62A;6.96;1693535968040043988
p2;4.0;4.0;0;D62A;3.10;1693543323415367565
p1;0;4.0;0;D62A;4.26;1693536075957129874
p3;2.0;8.0;0;D62A;6.97;1693535968140005006
p2;4.0;4.0;0;D62A;3.09;1693543323514871176
p1;0;4.0;0;D62A;4.23;1693536076057357671
p3;2.0;8.0;0;D62A;6.90;1693535968240041543
p2;4.0;4.0;0;D62A;3.11;1693543323615402009
p1;0;4.0;0;D62A;4.22;1693536076157567708
p3;2.0;8.0;0;D62A;6.94;1693535968340035821
p2;4.0;4.0;0;D62A;3.09;1693543323714886806
p1;0;4.0;0;D62A;4.23;1693536076257776004
p3;2.0;8.0;0;D62A;6.92;1693535968439877080
p2;4.0;4.0;0;D62A;3.08;1693543323815425546
p1;0;4.0;0;D62A;4.23;1693536076357038485
p3;2.0;8.0;0;D62A;6.93;1693535968539866228
p2;4.0;4.0;0;D62A;3.08;1693543323914927176
p1;0;4.0;0;D62A;4.23;1693536076457301911
p3;2.0;8.0;0;D62A;6.94;1693535968641366672
p2;4.0;4.0;0;D62A;3.07;1693543324015485861
p1;0;4.0;0;D62A;4.21;1693536076557700244
p3;2.0;8.0;0;D62A;6.99;1693535968740780487
p2;4.0;4.0;0;D62A;3.09;1693543324114954009
p1;0;4.0;0;D62A;4.20;1693536076657228041
p3;2.0;8.0;0;D62A;6.93;1693535968840188413
p2;4.0;4.0;0;D62A;3.10;1693543324215495416
p1;0;4.0;0;D62A;4.25;1693536076757152578
p3;2.0;8.0;0;D62A;6.98;1693535968940535450
p2;4.0;4.0;0;D62A;3.06;1693543324315008472
p1;0;4.0;0;D62A;4.20;1693536076857382837
p3;2.0;8.0;0;D62A;6.90;1693535969039576746
p2;4.0;4.0;0;D62A;3.07;1693543324415212676
p1;0;4.0;0;D62A;4.21;1693536076957651615
p3;2.0;8.0;0;D62A;6.92;1693535969140486487
p2;4.0;4.0;0;D62A;3.11;1693543324514754620
p1;0;4.0;0;D62A;4.23;1693536077057845485
p3;2.0;8.0;0;D62A;6.88;1693535969240505228
p2;4.0;4.0;0;D62A;3.07;1693543324615456564
p1;0;4.0;0;D62A;4.21;1693536077157138596
p3;2.0;8.0;0;D62A;6.92;1693535969340550913
p2;4.0;4.0;0;D62A;3.11;1693543324715014990
p1;0;4.0;0;D62A;4.25;1693536077257436707
p3;2.0;8.0;0;D62A;6.91;1693535969440403746
p2;4.0;4.0;0;D62A;3.10;1693543324815493509
p1;0;4.0;0;D62A;4.20;1693536077357655966
p3;2.0;8.0;0;D62A;6.92;1693535969540409913
p2;4.0;4.0;0;D62A;3.06;1693543324915006749
p1;0;4.0;0;D62A;4.21;1693536077457834948
p3;2.0;8.0;0;D62A;6.96;1693535969640920746
p2;4.0;4.0;0;D62A;3.05;1693543325015503009
p1;0;4.0;0;D62A;4.22;1693536077557300651
p3;2.0;8.0;0;D62A;6.91;1693535969740094801
p2;4.0;4.0;0;D62A;3.09;1693543325115059268
p1;0;4.0;0;D62A;4.23;1693536077657048003
p3;2.0;8.0;0;D62A;6.93;1693535969840490561
p2;4.0;4.0;0;D62A;3.10;1693543325215608249
p1;0;4.0;0;D62A;4.24;1693536077757690225
p3;2.0;8.0;0;D62A;6.94;1693535969939984986
p2;4.0;4.0;0;D62A;3.10;1693543325315062045
p1;0;4.0;0;D62A;4.20;1693536077857852355
p3;2.0;8.0;0;D62A;6.91;1693535970040969542
p2;4.0;4.0;0;D62A;3.05;1693543325414783897
p1;0;4.0;0;D62A;4.23;1693536077957189003
p3;2.0;8.0;0;D62A;6.98;1693535970140894838
p2;4.0;4.0;0;D62A;3.06;1693543325515164527
p1;0;4.0;0;D62A;4.22;1693536078057460725
p3;2.0;8.0;0;D62A;6.99;1693535970240925246
p2;4.0;4.0;0;D62A;3.05;1693543325614792397
p1;0;4.0;0;D62A;4.19;1693536078157645836
p2;4.0;4.0;0;D62A;3.09;1693543325715131860
p1;0;4.0;0;D62A;4.23;1693536078257909169
p3;2.0;8.0;0;D62A;6.97;1693535970440877857
p2;4.0;4.0;0;D62A;3.09;1693543325814785027
p1;0;4.0;0;D62A;4.21;1693536078357190725
p3;2.0;8.0;0;D62A;6.89;1693535970540779005
p2;4.0;4.0;0;D62A;3.07;1693543325915206619
p1;0;4.0;0;D62A;4.23;1693536078457393188
p3;2.0;8.0;0;D62A;6.96;1693535970641262190
p2;4.0;4.0;0;D62A;3.08;1693543326014796545
p1;0;4.0;0;D62A;4.20;1693536078557366280
p3;2.0;8.0;0;D62A;6.95;1693535970740927190
p2;4.0;4.0;0;D62A;3.11;1693543326115252286
p1;0;4.0;0;D62A;4.21;1693536078657522225
p3;2.0;8.0;0;D62A;6.90;1693535970840421412
p2;4.0;4.0;0;D62A;3.07;1693543326214842471
p1;0;4.0;0;D62A;4.18;1693536078757159299
p3;2.0;8.0;0;D62A;6.95;1693535970940725671
p2;4.0;4.0;0;D62A;3.04;1693543326315268860
p1;0;4.0;0;D62A;4.21;1693536078857445113
p3;2.0;8.0;0;D62A;6.94;1693535971040712134
p2;4.0;4.0;0;D62A;3.08;1693543326414805619
p1;0;4.0;0;D62A;4.23;1693536078957685465
p3;2.0;8.0;0;D62A;6.95;1693535971140259504
p2;4.0;4.0;0;D62A;3.10;1693543326515292785
p1;0;4.0;0;D62A;4.22;1693536079057907169
p3;2.0;8.0;0;D62A;6.96;1693535971240586115
p2;4.0;4.0;0;D62A;3.09;1693543326614840082
p1;0;4.0;0;D62A;4.29;1693536079157217706
p3;2.0;8.0;0;D62A;6.98;1693535971340576152
p2;4.0;4.0;0;D62A;3.06;1693543326715334008
p1;0;4.0;0;D62A;4.24;1693536079257446798
p3;2.0;8.0;0;D62A;6.95;1693535971440558041
p2;4.0;4.0;0;D62A;3.08;1693543326814865563
p1;0;4.0;0;D62A;4.22;1693536079357738224
p3;2.0;8.0;0;D62A;6.93;1693535971540207560
p2;4.0;4.0;0;D62A;3.04;1693543326915325619
p1;0;4.0;0;D62A;4.17;1693536079457883002
p3;2.0;8.0;0;D62A;6.87;1693535971641951134
p2;4.0;4.0;0;D62A;3.06;1693543327014842804
p1;0;4.0;0;D62A;4.26;1693536079556892298
p3;2.0;8.0;0;D62A;6.93;1693535971740244874
p2;4.0;4.0;0;D62A;3.09;1693543327115383933
p1;0;4.0;0;D62A;4.23;1693536079657233539
p3;2.0;8.0;0;D62A;6.98;1693535971840213319
p2;4.0;4.0;0;D62A;3.10;1693543327215980989
p1;0;4.0;0;D62A;4.22;1693536079757747298
p3;2.0;8.0;0;D62A;6.87;1693535971940687948
p2;4.0;4.0;0;D62A;3.08;1693543327315434933
p1;0;4.0;0;D62A;4.22;1693536079858024502
p3;2.0;8.0;0;D62A;6.91;1693535972041228448
p2;4.0;4.0;0;D62A;3.09;1693543327415453915
p1;0;4.0;0;D62A;4.20;1693536079957276909
p3;2.0;8.0;0;D62A;6.86;1693535972140597948
p2;4.0;4.0;0;D62A;3.04;1693543327515481192
p1;0;4.0;0;D62A;4.24;1693536080057483650
p3;2.0;8.0;0;D62A;7.02;1693535972240564504
p2;4.0;4.0;0;D62A;3.08;1693543327614969618
p1;0;4.0;0;D62A;4.23;1693536080157762946
p3;2.0;8.0;0;D62A;6.99;1693535972340528689
p2;4.0;4.0;0;D62A;3.10;1693543327715483563
p1;0;4.0;0;D62A;4.19;1693536080257056594
p3;2.0;8.0;0;D62A;6.93;1693535972440977596
p2;4.0;4.0;0;D62A;3.07;1693543327815667340
p1;0;4.0;0;D62A;4.20;1693536080358245112
p3;2.0;8.0;0;D62A;6.94;1693535972540978522
p2;4.0;4.0;0;D62A;3.11;1693543327915511211
p1;0;4.0;0;D62A;4.23;1693536080457564798
p3;2.0;8.0;0;D62A;6.94;1693535972642204615
p2;4.0;4.0;0;D62A;3.07;1693543328014984896
p1;0;4.0;0;D62A;4.21;1693536080557835538
p3;2.0;8.0;0;D62A;6.90;1693535972740370651
p2;4.0;4.0;0;D62A;3.10;1693543328115522303
p1;0;4.0;0;D62A;4.21;1693536080656885001
p3;2.0;8.0;0;D62A;6.91;1693535972840823614
p2;4.0;4.0;0;D62A;3.09;1693543328215054877
p1;0;4.0;0;D62A;4.19;1693536080757343927
p3;2.0;8.0;0;D62A;6.91;1693535972940515244
p2;4.0;4.0;0;D62A;3.07;1693543328315554451
p1;0;4.0;0;D62A;4.21;1693536080857524964
p3;2.0;8.0;0;D62A;6.90;1693535973040742799
p2;4.0;4.0;0;D62A;3.05;1693543328415088673
p1;0;4.0;0;D62A;4.25;1693536080957812705
p3;2.0;8.0;0;D62A;6.96;1693535973140711948
p2;4.0;4.0;0;D62A;3.05;1693543328515629506
p1;0;4.0;0;D62A;4.22;1693536081057130131
p3;2.0;8.0;0;D62A;6.96;1693535973240284299
p2;4.0;4.0;0;D62A;3.07;1693543328615110488
p1;0;4.0;0;D62A;4.17;1693536081157342908
p3;2.0;8.0;0;D62A;7.00;1693535973339795170
p2;4.0;4.0;0;D62A;3.10;1693543328715329155
p1;0;4.0;0;D62A;4.27;1693536081257591649
p3;2.0;8.0;0;D62A;6.95;1693535973440408873
p2;4.0;4.0;0;D62A;3.09;1693543328815100117
p1;0;4.0;0;D62A;4.23;1693536081357814797
p3;2.0;8.0;0;D62A;6.97;1693535973539751781
p2;4.0;4.0;0;D62A;3.08;1693543328915631451
p1;0;4.0;0;D62A;4.19;1693536081457094760
p3;2.0;8.0;0;D62A;6.92;1693535973641296818
p2;4.0;4.0;0;D62A;3.10;1693543329015162191
p1;0;4.0;0;D62A;4.20;1693536081557073482
p3;2.0;8.0;0;D62A;6.91;1693535973740254706
p2;4.0;4.0;0;D62A;3.10;1693543329114859358
p1;0;4.0;0;D62A;4.22;1693536081657277297
p3;2.0;8.0;0;D62A;6.99;1693535973840665225
p2;4.0;4.0;0;D62A;3.07;1693543329215173765
p1;0;4.0;0;D62A;4.23;1693536081757873760
p3;2.0;8.0;0;D62A;6.92;1693535973940169817
p2;4.0;4.0;0;D62A;3.06;1693543329314851136
p1;0;4.0;0;D62A;4.23;1693536081857159297
p3;2.0;8.0;0;D62A;6.93;1693535974040655966
p2;4.0;4.0;0;D62A;3.09;1693543329415213784
p1;0;4.0;0;D62A;4.20;1693536081957371389
p3;2.0;8.0;0;D62A;6.95;1693535974140707891
p2;4.0;4.0;0;D62A;3.08;1693543329514894210
p1;0;4.0;0;D62A;4.16;1693536082057690704
p3;2.0;8.0;0;D62A;6.94;1693535974240167317
p2;4.0;4.0;0;D62A;3.10;1693543329615276061
p1;0;4.0;0;D62A;4.22;1693536082157871037
p3;2.0;8.0;0;D62A;6.88;1693535974340554891
p2;4.0;4.0;0;D62A;3.11;1693543329715385450
p1;0;4.0;0;D62A;4.22;1693536082257209982
p3;2.0;8.0;0;D62A;6.97;1693535974440549910
p2;4.0;4.0;0;D62A;3.11;1693543329815304209
p1;0;4.0;0;D62A;4.22;1693536082357171574
p3;2.0;8.0;0;D62A;6.91;1693535974540453780
p2;4.0;4.0;0;D62A;3.10;1693543329914856246
p1;0;4.0;0;D62A;4.21;1693536082457678259
p3;2.0;8.0;0;D62A;6.95;1693535974641915354
p2;4.0;4.0;0;D62A;3.06;1693543330015325524
p1;0;4.0;0;D62A;4.23;1693536082557313204
p3;2.0;8.0;0;D62A;6.88;1693535974741005817
p2;4.0;4.0;0;D62A;3.09;1693543330114881246
p1;0;4.0;0;D62A;4.21;1693536082657211426
p3;2.0;8.0;0;D62A;6.94;1693535974840545798
p2;4.0;4.0;0;D62A;3.09;1693543330215431691
p1;0;4.0;0;D62A;4.20;1693536082757455444
p3;2.0;8.0;0;D62A;6.96;1693535974940952761
p1;0;4.0;0;D62A;4.21;1693536082857688963
p3;2.0;8.0;0;D62A;6.95;1693535975040931946
p2;4.0;4.0;0;D62A;3.06;1693543330415452468
p1;0;4.0;0;D62A;4.22;1693536082957904685
p3;2.0;8.0;0;D62A;7.02;1693535975140521539
p2;4.0;4.0;0;D62A;3.06;1693543330514942190
p1;0;4.0;0;D62A;4.24;1693536083057213666
p3;2.0;8.0;0;D62A;6.94;1693535975240572520
p2;4.0;4.0;0;D62A;3.05;1693543330615312394
p1;0;4.0;0;D62A;4.22;1693536083157505407
p2;4.0;4.0;0;D62A;3.09;1693543330715103431
p1;0;4.0;0;D62A;4.24;1693536083257739166
p3;2.0;8.0;0;D62A;7.00;1693535975440890557
p2;4.0;4.0;0;D62A;3.05;1693543330815298450
p1;0;4.0;0;D62A;4.21;1693536083357948777
p3;2.0;8.0;0;D62A;6.96;1693535975540338039
p2;4.0;4.0;0;D62A;3.07;1693543330914878301
p1;0;4.0;0;D62A;4.22;1693536083457250444
p3;2.0;8.0;0;D62A;6.95;1693535975641461539
p2;4.0;4.0;0;D62A;3.11;1693543331015339486
p1;0;4.0;0;D62A;4.22;1693536083557542240
p3;2.0;8.0;0;D62A;6.94;1693535975740395613
p2;4.0;4.0;0;D62A;3.07;1693543331115087635
p1;0;4.0;0;D62A;4.24;1693536083657400203
p3;2.0;8.0;0;D62A;6.93;1693535975840831872
p2;4.0;4.0;0;D62A;3.07;1693543331215324838
p1;0;4.0;0;D62A;4.22;1693536083757960203
p3;2.0;8.0;0;D62A;6.97;1693535975940789946
p2;4.0;4.0;0;D62A;3.04;1693543331314862764
p1;0;4.0;0;D62A;4.27;1693536083857216351
p3;2.0;8.0;0;D62A;6.93;1693535976040740057
p2;4.0;4.0;0;D62A;3.08;1693543331415709449
p1;0;4.0;0;D62A;4.22;1693536083957509129
p3;2.0;8.0;0;D62A;6.99;1693535976140752501
p2;4.0;4.0;0;D62A;3.04;1693543331514899560
p1;0;4.0;0;D62A;4.23;1693536084057741833
p3;2.0;8.0;0;D62A;7.01;1693535976240689909
p2;4.0;4.0;0;D62A;3.07;1693543331615389468
p1;0;4.0;0;D62A;4.23;1693536084157946703
p3;2.0;8.0;0;D62A;6.96;1693535976340252020
p2;4.0;4.0;0;D62A;3.09;1693543331714908356
p1;0;4.0;0;D62A;4.23;1693536084257246832
p3;2.0;8.0;0;D62A;6.96;1693535976440663538
p2;4.0;4.0;0;D62A;3.10;1693543331814865819
p1;0;4.0;0;D62A;4.27;1693536084357553814
p3;2.0;8.0;0;D62A;6.90;1693535976540653186
p2;4.0;4.0;0;D62A;3.09;1693543331915265004
p1;0;4.0;0;D62A;4.23;1693536084457733999
p3;2.0;8.0;0;D62A;6.96;1693535976641211520
p2;4.0;4.0;0;D62A;3.08;1693543332014886134
p1;0;4.0;0;D62A;4.18;1693536084558029425
p3;2.0;8.0;0;D62A;6.94;1693535976740188427
p2;4.0;4.0;0;D62A;3.11;1693543332115491115
p1;0;4.0;0;D62A;4.21;1693536084656944684
p3;2.0;8.0;0;D62A;6.90;1693535976840240038
p2;4.0;4.0;0;D62A;3.09;1693543332215861412
p3;2.0;8.0;0;D62A;6.87;1693535976939862630
p1;0;4.0;0;D62A;4.21;1693536084757552739
p2;4.0;4.0;0;D62A;3.05;1693543332315318652
p1;0;4.0;0;D62A;4.19;1693536084857397258
p3;2.0;8.0;0;D62A;6.95;1693535977041119353
p2;4.0;4.0;0;D62A;3.07;1693543332414898337
p1;0;4.0;0;D62A;4.22;1693536084958018554
p3;2.0;8.0;0;D62A;6.90;1693535977140963686
p2;4.0;4.0;0;D62A;3.08;1693543332515857726
p1;0;4.0;0;D62A;4.19;1693536085057014276
p3;2.0;8.0;0;D62A;6.91;1693535977240359075
p2;4.0;4.0;0;D62A;3.05;1693543332614925356
p1;0;4.0;0;D62A;4.23;1693536085157555961
p3;2.0;8.0;0;D62A;6.93;1693535977340213778
p2;4.0;4.0;0;D62A;3.08;1693543332715353060
p1;0;4.0;0;D62A;4.24;1693536085257815924
p3;2.0;8.0;0;D62A;6.91;1693535977440162501
p2;4.0;4.0;0;D62A;3.07;1693543332814889282
p1;0;4.0;0;D62A;4.24;1693536085357977239
p3;2.0;8.0;0;D62A;6.91;1693535977540145038
p2;4.0;4.0;0;D62A;3.09;1693543332915415041
p1;0;4.0;0;D62A;4.22;1693536085457264165
p3;2.0;8.0;0;D62A;7.00;1693535977641364408
p2;4.0;4.0;0;D62A;3.05;1693543333014932967
p1;0;4.0;0;D62A;4.20;1693536085557284998
p3;2.0;8.0;0;D62A;6.90;1693535977740893519
p2;4.0;4.0;0;D62A;3.09;1693543333115416022
p1;0;4.0;0;D62A;4.22;1693536085657410628
p3;2.0;8.0;0;D62A;6.99;1693535977840418093
p2;4.0;4.0;0;D62A;3.06;1693543333214967467
p1;0;4.0;0;D62A;4.25;1693536085758017220
p3;2.0;8.0;0;D62A;6.95;1693535977940370371
p2;4.0;4.0;0;D62A;3.06;1693543333315481578
p1;0;4.0;0;D62A;4.23;1693536085857279943
p3;2.0;8.0;0;D62A;6.92;1693535978040782667
p2;4.0;4.0;0;D62A;3.11;1693543333414956429
p1;0;4.0;0;D62A;4.19;1693536085957526350
p3;2.0;8.0;0;D62A;6.93;1693535978140770278
p2;4.0;4.0;0;D62A;3.10;1693543333515471485
p1;0;4.0;0;D62A;4.23;1693536086058015905
p3;2.0;8.0;0;D62A;6.93;1693535978240772093
p2;4.0;4.0;0;D62A;3.11;1693543333615003837
p1;0;4.0;0;D62A;4.20;1693536086158022868
p3;2.0;8.0;0;D62A;6.92;1693535978340751833
p2;4.0;4.0;0;D62A;3.07;1693543333715518040
p1;0;4.0;0;D62A;4.21;1693536086257304498
p3;2.0;8.0;0;D62A;6.89;1693535978440692018
p2;4.0;4.0;0;D62A;3.06;1693543333814975392
p1;0;4.0;0;D62A;4.27;1693536086357626998
p3;2.0;8.0;0;D62A;6.97;1693535978540692148
p2;4.0;4.0;0;D62A;3.11;1693543333915525837
p1;0;4.0;0;D62A;4.22;1693536086457821776
p3;2.0;8.0;0;D62A;6.96;1693535978640428055
p2;4.0;4.0;0;D62A;3.10;1693543334015059485
p1;0;4.0;0;D62A;4.22;1693536086557774516
p3;2.0;8.0;0;D62A;6.94;1693535978739211703
p2;4.0;4.0;0;D62A;3.06;1693543334115604725
p1;0;4.0;0;D62A;4.27;1693536086657004275
p3;2.0;8.0;0;D62A;6.98;1693535978840237852
p2;4.0;4.0;0;D62A;3.07;1693543334215046799
p1;0;4.0;0;D62A;4.24;1693536086757650016
p3;2.0;8.0;0;D62A;6.90;1693535978940695111
p2;4.0;4.0;0;D62A;3.08;1693543334315570373
p1;0;4.0;0;D62A;4.21;1693536086857881942
p3;2.0;8.0;0;D62A;6.95;1693535979040124703
p2;4.0;4.0;0;D62A;3.06;1693543334415106096
p1;0;4.0;0;D62A;4.22;1693536086958110090
p3;2.0;8.0;0;D62A;6.93;1693535979140577129
p2;4.0;4.0;0;D62A;3.08;1693543334515630133
p1;0;4.0;0;D62A;4.21;1693536087057393831
p3;2.0;8.0;0;D62A;6.95;1693535979241092944
p2;4.0;4.0;0;D62A;3.07;1693543334615122373
p1;0;4.0;0;D62A;4.23;1693536087157644238
p3;2.0;8.0;0;D62A;6.97;1693535979341048129
p2;4.0;4.0;0;D62A;3.11;1693543334715650429
p1;0;4.0;0;D62A;4.22;1693536087257829775
p3;2.0;8.0;0;D62A;6.94;1693535979441032499
p2;4.0;4.0;0;D62A;3.08;1693543334815178706
p1;0;4.0;0;D62A;4.25;1693536087358100553
p3;2.0;8.0;0;D62A;6.93;1693535979541010296
p2;4.0;4.0;0;D62A;3.07;1693543334915679947
p1;0;4.0;0;D62A;4.24;1693536087457422219
p3;2.0;8.0;0;D62A;6.94;1693535979641473518
p2;4.0;4.0;0;D62A;3.09;1693543335015184929
p1;0;4.0;0;D62A;4.22;1693536087557392090
