NodeId;X;Y;Z;TagId;Range;TimeStamp
pub3;200;800;0;4DA3;350;1689854396401658622
pub2;0;400;0;4DA3;256;1689854396409797549
pub1;400;400;0;4DA3;299;1689854396428782246
pub2;0;400;0;4DA3;325;1689854396509496363
pub3;200;800;0;4DA3;427;1689854396501588892
pub1;400;400;0;4DA3;297;1689854396528550563
pub2;0;400;0;4DA3;288;1689854396610202032
pub1;400;400;0;4DA3;306;1689854396628250102
pub3;200;800;0;4DA3;277;1689854396602066077
pub3;200;800;0;4DA3;355;1689854396701769721
pub1;400;400;0;4DA3;296;1689854396727954438
pub2;0;400;0;4DA3;362;1689854396709905773
pub2;0;400;0;4DA3;199;1689854396809176888
pub3;200;800;0;4DA3;315;1689854396801663232
pub1;400;400;0;4DA3;301;1689854396828722865
pub2;0;400;0;4DA3;401;1689854396908878443
pub3;200;800;0;4DA3;408;1689854396901511577
pub1;400;400;0;4DA3;322;1689854396928316963
pub2;0;400;0;4DA3;231;1689854397009589593
pub3;200;800;0;4DA3;364;1689854397001879005
pub1;400;400;0;4DA3;308;1689854397029012151
pub2;0;400;0;4DA3;312;1689854397109278267
pub1;400;400;0;4DA3;310;1689854397127710135
pub3;200;800;0;4DA3;453;1689854397101796905
pub2;0;400;0;4DA3;260;1689854397208971680
pub3;200;800;0;4DA3;291;1689854397201890802
pub1;400;400;0;4DA3;299;1689854397228479358
pub2;0;400;0;4DA3;336;1689854397308744368
pub3;200;800;0;4DA3;372;1689854397302146659
pub1;400;400;0;4DA3;299;1689854397328167954
pub2;0;400;0;4DA3;417;1689854397409375676
pub3;200;800;0;4DA3;465;1689854397401967875
pub1;400;400;0;4DA3;310;1689854397427941881
pub2;0;400;0;4DA3;367;1689854397509079423
pub3;200;800;0;4DA3;426;1689854397501792018
pub1;400;400;0;4DA3;296;1689854397528560459
pub2;0;400;0;4DA3;398;1689854397709501399
pub1;400;400;0;4DA3;296;1689854397730293995
pub3;200;800;0;4DA3;356;1689854397703524303
pub2;0;400;0;4DA3;357;1689854397809197794
pub1;400;400;0;4DA3;300;1689854397827660837
pub3;200;800;0;4DA3;446;1689854397801776973
pub1;400;400;0;4DA3;296;1689854397928365840
pub2;0;400;0;4DA3;308;1689854397908889782
pub3;200;800;0;4DA3;406;1689854397901742094
pub2;0;400;0;4DA3;381;1689854398008597121
pub1;400;400;0;4DA3;296;1689854398028075213
pub3;200;800;0;4DA3;370;1689854398001657827
pub2;0;400;0;4DA3;332;1689854398109290766
pub1;400;400;0;4DA3;292;1689854398127933064
pub3;200;800;0;4DA3;455;1689854398102283789
pub2;0;400;0;4DA3;287;1689854398208993593
pub1;400;400;0;4DA3;295;1689854398227509643
pub3;200;800;0;4DA3;422;1689854398201299353
pub2;0;400;0;4DA3;243;1689854398308695568
pub3;200;800;0;4DA3;387;1689854398301087441
pub1;400;400;0;4DA3;296;1689854398328270404
pub2;0;400;0;4DA3;319;1689854398408390747
pub3;200;800;0;4DA3;352;1689854398401830679
pub1;400;400;0;4DA3;294;1689854398427913352
pub1;400;400;0;4DA3;304;1689854398526823981
pub2;0;400;0;4DA3;281;1689854398509106668
pub3;200;800;0;4DA3;326;1689854398501499343
pub2;0;400;0;4DA3;358;1689854398608835920
pub3;200;800;0;4DA3;416;1689854398601329097
pub1;400;400;0;4DA3;309;1689854398628303821
pub2;0;400;0;4DA3;315;1689854398708503415
pub3;200;800;0;4DA3;384;1689854398701342070
pub1;400;400;0;4DA3;309;1689854398729051137
pub1;400;400;0;4DA3;310;1689854398827771825
pub2;0;400;0;4DA3;390;1689854398809209763
pub3;200;800;0;4DA3;468;1689854398801617224
pub2;0;400;0;4DA3;342;1689854398908909738
pub1;400;400;0;4DA3;301;1689854398927442828
pub3;200;800;0;4DA3;312;1689854398901413997
pub2;0;400;0;4DA3;307;1689854399008607898
pub3;200;800;0;4DA3;405;1689854399001260769
pub1;400;400;0;4DA3;310;1689854399028175293
pub2;0;400;0;4DA3;399;1689854399108311083
pub1;400;400;0;4DA3;334;1689854399127856907
pub3;200;800;0;4DA3;385;1689854399102596775
pub1;400;400;0;4DA3;289;1689854399227521873
pub2;0;400;0;4DA3;212;1689854399209012549
pub3;200;800;0;4DA3;332;1689854399201557896
pub2;0;400;0;4DA3;292;1689854399308710567
pub3;200;800;0;4DA3;419;1689854399301002120
pub1;400;400;0;4DA3;296;1689854399327228579
pub2;0;400;0;4DA3;390;1689854399408412418
pub1;400;400;0;4DA3;335;1689854399427641754
pub3;200;800;0;4DA3;408;1689854399401113111
pub2;0;400;0;4DA3;344;1689854399509120272
pub1;400;400;0;4DA3;329;1689854399527754230
pub3;200;800;0;4DA3;374;1689854399501505411
pub1;400;400;0;4DA3;323;1689854399627112499
pub2;0;400;0;4DA3;301;1689854399608821568
pub3;200;800;0;4DA3;338;1689854399601204371
pub2;0;400;0;4DA3;360;1689854399708521290
pub3;200;800;0;4DA3;411;1689854399701168883
pub1;400;400;0;4DA3;292;1689854399727970165
pub1;400;400;0;4DA3;307;1689854400029481517
pub2;0;400;0;4DA3;367;1689854400008641402
pub3;200;800;0;4DA3;328;1689854400002847552
pub2;0;400;0;4DA3;348;1689854400108334649
pub1;400;400;0;4DA3;347;1689854400127605642
pub3;200;800;0;4DA3;438;1689854400102499477
pub1;400;400;0;4DA3;276;1689854400227399235
pub2;0;400;0;4DA3;272;1689854400208045376
pub3;200;800;0;4DA3;379;1689854400200349878
pub1;400;400;0;4DA3;317;1689854400327092960
pub3;200;800;0;4DA3;365;1689854400301142560
pub2;0;400;0;4DA3;368;1689854400309772165
pub2;0;400;0;4DA3;342;1689854400408457983
pub1;400;400;0;4DA3;344;1689854400426804611
pub3;200;800;0;4DA3;469;1689854400400843521
pub1;400;400;0;4DA3;298;1689854400627523128
pub2;0;400;0;4DA3;360;1689854400607837569
pub3;200;800;0;4DA3;401;1689854400601228611
pub1;400;400;0;4DA3;344;1689854400726077467
pub2;0;400;0;4DA3;242;1689854400708539226
pub3;200;800;0;4DA3;292;1689854400700941220
pub1;400;400;0;4DA3;288;1689854400827586529
pub2;0;400;0;4DA3;272;1689854400808235121
pub3;200;800;0;4DA3;336;1689854400800669662
pub2;0;400;0;4DA3;342;1689854400906949401
pub1;400;400;0;4DA3;279;1689854400927316864
pub3;200;800;0;4DA3;300;1689854400900731339
pub1;400;400;0;4DA3;291;1689854401027336379
pub2;0;400;0;4DA3;315;1689854401008823756
pub3;200;800;0;4DA3;398;1689854401001149306
pub2;0;400;0;4DA3;403;1689854401108401422
pub1;400;400;0;4DA3;310;1689854401126774035
pub3;200;800;0;4DA3;385;1689854401101465553
pub2;0;400;0;4DA3;366;1689854401208138265
pub3;200;800;0;4DA3;483;1689854401200695746
pub1;400;400;0;4DA3;322;1689854401227589091
pub2;0;400;0;4DA3;329;1689854401307808186
pub1;400;400;0;4DA3;329;1689854401327172559
pub3;200;800;0;4DA3;340;1689854401300579908
pub2;0;400;0;4DA3;282;1689854401408497738
pub1;400;400;0;4DA3;311;1689854401427692269
pub3;200;800;0;4DA3;429;1689854401400939784
pub2;0;400;0;4DA3;357;1689854401508193824
pub3;200;800;0;4DA3;401;1689854401500638838
pub1;400;400;0;4DA3;293;1689854401526846115
pub2;0;400;0;4DA3;346;1689854401607898669
pub1;400;400;0;4DA3;340;1689854401627537840
pub3;200;800;0;4DA3;401;1689854401600558648
pub2;0;400;0;4DA3;391;1689854401707585682
pub1;400;400;0;4DA3;279;1689854401727241546
pub3;200;800;0;4DA3;343;1689854401701270592
pub2;0;400;0;4DA3;359;1689854401808878073
pub1;400;400;0;4DA3;326;1689854401826979455
pub3;200;800;0;4DA3;320;1689854401800775908
pub1;400;400;0;4DA3;287;1689854401927647810
pub2;0;400;0;4DA3;322;1689854401908702115
pub3;200;800;0;4DA3;296;1689854401900485518
pub1;400;400;0;4DA3;355;1689854402027353683
pub2;0;400;0;4DA3;323;1689854402008711704
pub3;200;800;0;4DA3;426;1689854402000425883
pub2;0;400;0;4DA3;396;1689854402108922769
pub1;400;400;0;4DA3;332;1689854402127056408
pub3;200;800;0;4DA3;389;1689854402101123272
pub1;400;400;0;4DA3;296;1689854402226734263
pub2;0;400;0;4DA3;346;1689854402208641175
pub3;200;800;0;4DA3;468;1689854402200630719
pub1;400;400;0;4DA3;293;1689854402327475024
pub2;0;400;0;4DA3;309;1689854402308470019
pub3;200;800;0;4DA3;323;1689854402300364977
pub1;400;400;0;4DA3;323;1689854402427138509
